ID_Cleaned,Bike_lane ,Bike_lane_protection,Parking_on_street ,Road_speed_limit,#_lanes_on_road,Road _surface,Width_of_road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020450518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020464100,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731716,shared_lane,,,40,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731717,shared_lane,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731729,lane,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731732,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731745,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731748,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731749,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731750,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731753,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731754,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020731755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020736273,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020752077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020752078,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020752079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020752080,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020775055,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020775056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020775057,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020775058,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020775059,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020986189,yes,no,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020986190,yes,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020986192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020986194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020986195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020986196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020986201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020986202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020986203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020986204,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020986206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020996659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020996661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020996662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020996663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020996664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020996665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020996666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020996668,designated,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020996672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021009808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021009809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021022092,designated,no,,,,concrete,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021026585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021315400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021315402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021316270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021316271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021316272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021316274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021531559,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021531560,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021531561,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021531562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021531563,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021531564,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021531565,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021535669,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021535670,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021535671,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021535672,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021535673,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021536000,yes,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021540655,designated,no,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021540656,designated,no,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021540657,designated,no,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021540658,designated,no,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021540659,designated,no,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021540661,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021540662,designated,no,,,,concrete,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021540663,designated,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021540664,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021540665,no,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021545742,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021545743,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021547226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021547227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021547228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021547229,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021547230,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021547231,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021550405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021550406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021573539,designated,no,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021573540,designated,no,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021577078,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021577079,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586433,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586458,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586480,,,,40,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586481,,,,40,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586482,,,,40,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586483,,,,40,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586485,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586486,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586487,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586488,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586489,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586490,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586491,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586492,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586494,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586499,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021586513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617853,no,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617854,no,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617857,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617858,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617859,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617860,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617862,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617863,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617865,no,,,50,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617866,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617873,no,,,60,4,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617874,lane,,,50,3,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617876,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617877,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617878,,,,,,cobblestone,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617882,no,,,40,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617883,no,,,40,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617884,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617885,no,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617886,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617887,no,,,60,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617888,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617889,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617890,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617894,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617897,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617899,no,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617900,no,,,60,4,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617901,,,,40,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617902,no,,,60,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617906,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617907,no,,,60,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617908,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617909,no,,,60,4,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617911,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617913,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617914,no,,,,6,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617915,no,,,50,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617920,lane,,,50,4,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617921,no,,,,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617922,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617923,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617927,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617928,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617929,no,,,60,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617930,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617933,yes,no,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617934,no,,,60,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617936,no,,,60,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617937,no,,,50,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617938,,,,40,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617939,,,,,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617940,no,,,,6,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617941,no,,,,4,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617942,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617943,no,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617946,no,,,,6,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617947,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617948,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617951,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617952,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617953,no,,,60,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617956,,,,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617958,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617959,no,,,50,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617960,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617963,designated,no,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617964,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617965,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617967,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617968,no,,,50,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617969,no,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617971,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617973,no,,,50,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617974,no,,,60,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617976,no,,,60,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617977,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617978,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617979,no,,,60,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617980,no,,,,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617982,no,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617984,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617985,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617986,no,,,60,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617987,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617988,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617989,no,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617990,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617991,,,,,1,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617992,no,,,60,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617993,no,,,60,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617996,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617997,designated,no,,,,asphalt,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617998,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021617999,no,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618000,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618002,designated,no,,,,asphalt,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618005,no,,,,6,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618006,no,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618008,no,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618009,no,,,,4,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618010,,,,,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618011,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618013,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618015,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618016,designated,no,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618017,no,,,60,2,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618019,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618020,designated,no,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618021,,,,40,2,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618022,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618023,no,,,,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618024,no,,,60,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618028,no,,,,4,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618029,designated,no,,10,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618030,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618032,no,,,,5,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618033,no,,,,6,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618034,no,no,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618036,no,,,,3,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618039,no,,,60,4,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618041,,,,,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618042,no,,,60,4,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618043,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618045,no,,,50,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618046,no,,,50,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618047,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618049,no,,,,3,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021618050,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
