method,origin_node,origin_sa1,destination_node,destination_dzn,path_number,nodes,links
link_elimination,2340394,20605113325,2334795,211341153,36,"2340394,2340311,2340120,49161158,2339523,49161157,16166237,16166236,2339082,55925580,55925576,55925575,2338516,2338140,15489037,15489039,2338401,2338062,2337731,2337488,2336960,2337012,2337031,2337089,2337153,2337164,2336027,2335231,2335295,35118142,2335360,2334795","5706901,5706945,5706850,17547603,17547604,5705968,5705833,11754744,5705707,19842751,19842752,5705261,5705063,5704831,5704726,11642194,11642193,11642192,5704703,5704306,5703932,5703655,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703276,5701990,6289741,6289740,6291519,14297725,14297726,5701248"
link_elimination,2340394,20605113325,2334795,211341153,37,"2340394,2340311,2340120,49161158,2339523,49161157,16166237,16166236,2339082,55925580,55925576,55925575,2338516,2338140,15489037,15489039,2338401,2338062,2337731,2337488,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795","5706901,5706945,5706850,17547603,17547604,5705968,5705833,11754744,5705707,19842751,19842752,5705261,5705063,5704831,5704726,11642194,11642193,11642192,5704703,5704306,5703932,5703655,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248"
link_elimination,2340394,20605113325,2334795,211341153,38,"2340394,2340311,2340120,49161158,2339523,49161157,16166237,16166236,2339082,55925580,55925576,55925575,2338516,2338140,15489037,15489039,2338401,2338062,2337731,2337488,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2336088,2335295,35118142,2335360,2334795","5706901,5706945,5706850,17547603,17547604,5705968,5705833,11754744,5705707,19842751,19842752,5705261,5705063,5704831,5704726,11642194,11642193,11642192,5704703,5704306,5703932,5703655,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,21683533,21683534,5702062,14297725,14297726,5701248"
link_elimination,2340394,20605113325,2334795,211341153,39,"2340394,2340311,2340120,49161158,2339523,49161157,16166237,16166236,2339082,55925580,55925576,55925575,2338516,2338140,15489037,15489039,2338401,2338062,2337731,2337488,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2336094,2335360,2334795","5706901,5706945,5706850,17547603,17547604,5705968,5705833,11754744,5705707,19842751,19842752,5705261,5705063,5704831,5704726,11642194,11642193,11642192,5704703,5704306,5703932,5703655,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703394,5702068,5701248"
random,2340394,20605113325,2334795,211341153,40,"2340394,46329012,46329011,2339993,2339792,2339523,49161157,16166237,16166236,2339068,2337986,2337885,2337926,2337984,2338113,2338140,15489037,15489039,15339518,2338062,2338401,2338477,2338067,2338157,2337153,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795","16772765,16772764,16772763,5706375,5706498,5706275,5705968,5705833,11754744,11754743,5705364,5704222,5704152,5704218,5704366,5704392,11642194,11642193,5704497,5704242,18053002,5704307,5703920,18053003,5704703,5704791,5704729,5704753,5704790,5704417,5704416,5703277,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,41,"2340394,2340311,2340120,49161158,2339523,49161157,16166237,16166236,2339082,55925580,55925576,55925575,2338516,2338140,15489037,15489039,2338401,2338477,2338514,2338578,2338157,2337153,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795","5706901,5706945,5706850,17547603,17547604,5705968,5705833,11754744,5705707,19842751,19842752,5705261,5705063,5704831,5704726,11642194,11642193,11642192,5704791,5704729,5704753,5704830,5704911,5704910,5704416,5703277,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,42,"2340394,2340311,2340256,15097293,15097290,16166237,16166236,2339082,55925580,55925576,2338704,2338516,2338140,2338113,2337984,2337421,2337058,15139622,15139618,15139616,15139615,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2336493,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2334795","5706901,5706945,5706849,11571753,11571758,11571755,11571757,11571750,11754744,5705707,19842751,19842752,5705262,5705050,5704831,5704726,5704392,5704366,5704217,5703572,5703159,11581399,11581395,11581402,11581394,11581392,5702584,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703096,5702517,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,43,"2340394,2339993,2339792,2339523,49161157,16166237,16166236,2339082,55925580,55925582,55925583,55925579,55925578,55925576,2338704,2338260,2338113,2337984,2337421,2337058,15139622,15139618,15139616,15139615,2336548,15339497,15339499,2336748,2336802,2335842,2335979,2335061,2335231,2335295,35118142,2335360,2334795","5706946,5706375,5706498,5706275,5705968,5705833,11754744,5705707,19842751,19842817,19842816,19842818,19842819,19842759,5705262,5704730,5705051,5704635,5704366,5704217,5703572,5703159,11581399,11581395,11581402,11581394,11581392,5702584,11627115,11627116,5702792,5702719,5702661,5702856,5702855,5702290,5701937,5701936,5701219,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,44,"2340394,2339993,2339792,2340120,49161158,2339523,49161157,16166237,16166236,2339082,55925580,55925576,55925575,2338516,2338140,15489037,15489039,2338401,2338477,2338514,2338578,2338653,2338705,2337270,2337219,2336088,2335295,35118142,2335360,2334795","5706946,5706375,5706498,5706653,17547603,17547604,5705968,5705833,11754744,5705707,19842751,19842752,5705261,5705063,5704831,5704726,11642194,11642193,11642192,5704791,5704729,5704753,5704830,5704911,5704936,5704990,5705053,5705052,5703395,5703335,5702062,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,45,"2340394,2340311,2340256,15097293,16166237,16166236,2339082,55925580,55925582,55925583,55925585,55925592,55925595,55925602,55925606,55925608,55925607,55925600,55925599,55925605,55961555,55925620,2339460,2339437,2339427,18844051,2339011,2338769,56541381,2338401,2338477,2338514,2338578,2338653,2338705,2337270,2336094,2335360,2334795","5706901,5706945,5706849,11571753,11571752,11754744,5705707,19842751,19842817,19842816,19842815,19842813,19842768,19842784,19842788,19842787,19842770,19842773,19842774,19842771,19842877,19842876,5706415,5705896,5705865,23414268,23414257,5705668,5705405,16639852,16639851,5704791,5704729,5704753,5704830,5704911,5704936,5704990,5705053,5705052,5703394,5702068,5701248"
random,2340394,20605113325,2334795,211341153,46,"2340394,2340311,2340256,15097293,15097290,16166237,16166236,2339082,55925580,55925582,55925583,55925579,55925578,55925577,55925575,2338516,2338140,15489037,15489039,2338401,2338062,2337731,2337804,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2336094,2335360,2334795","5706901,5706945,5706849,11571753,11571758,11571755,11571757,11571750,11754744,5705707,19842751,19842817,19842816,19842818,19842819,19842763,19842762,5705063,5704831,5704726,11642194,11642193,11642192,5704703,5704306,5704017,5703970,5704016,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703394,5702068,5701248"
random,2340394,20605113325,2334795,211341153,47,"2340394,46329012,46329011,46329009,2338425,2338300,2338066,15596779,2337964,2337868,2337817,2337805,2337790,2337843,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15339509,15339517,15489037,15489039,2338401,2338477,2338514,2338578,2338653,2337200,2337219,2337270,2336094,2335360,2334795","16772765,16772764,16772766,5705165,5704728,5704588,5704312,5704280,5704202,5704090,5704031,5704018,5704064,5704110,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,5703358,11627607,11627610,11642193,11642192,5704791,5704729,5704753,5704830,5704911,5704936,5704990,5704989,5703336,5703395,5703394,5702068,5701248"
random,2340394,20605113325,2334795,211341153,48,"2340394,2339993,2339792,2339523,49161157,16166237,16166236,2339082,55925580,55925582,55925583,55925579,55925578,55925576,55925575,55925577,55925581,55925589,55961555,55925620,2339460,2339437,2339427,18844051,2339011,2338769,56541381,2338401,2338062,2337731,2337804,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2336094,2335360,2334795","5706946,5706375,5706498,5706275,5705968,5705833,11754744,5705707,19842751,19842817,19842816,19842818,19842819,19842759,5705261,19842762,19842761,19842757,19842875,19842876,5706415,5705896,5705865,23414268,23414257,5705668,5705405,16639852,16639851,5704703,5704306,5704017,5703970,5704016,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703394,5702068,5701248"
random,2340394,20605113325,2334795,211341153,49,"2340394,2339993,2339792,53944645,53944646,2339523,49161157,16166237,16166236,2339082,55925580,55925576,2338704,2338260,2337926,2337984,2338113,2338140,15489037,15489039,2338401,2338062,2337731,2337804,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795","5706946,5706375,5706498,19207703,19208019,19207700,5705968,5705833,11754744,5705707,19842751,19842752,5705262,5704730,5705051,5704545,5704218,5704366,5704392,11642194,11642193,11642192,5704703,5704306,5704017,5703970,5704016,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,50,"2340394,2340311,2340256,15097293,16166237,16166236,2339068,2337986,2337885,2337926,2337984,2337421,15339517,15489037,15489039,2338401,2338477,2338067,2337804,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795","5706901,5706945,5706849,11571753,11571752,11754744,11754743,5705364,5704222,5704152,5704218,5704217,5703825,5703587,11627610,11642193,11642192,5704791,5704729,5704753,5704790,5704313,5704016,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,51,"2340394,2340311,2340256,15097293,16166237,16166236,2339082,55925580,55925582,55925583,55925579,55925578,55925577,55925575,2338516,2338140,15489037,15489039,2338401,2338477,2338067,2338157,2337153,2337164,2337186,2337200,2337219,2337270,2336094,2335360,2334795","5706901,5706945,5706849,11571753,11571752,11754744,5705707,19842751,19842817,19842816,19842818,19842819,19842763,19842762,5705063,5704831,5704726,11642194,11642193,11642192,5704791,5704729,5704753,5704790,5704417,5704416,5703277,5703290,5703305,5703314,5703336,5703395,5703394,5702068,5701248"
random,2340394,20605113325,2334795,211341153,52,"2340394,2339993,2339792,2339523,49161158,49161157,16166237,16166236,2339082,55925580,55925576,55925578,55925584,55925590,55925593,55925596,55925589,55925587,2339471,2338990,2339460,2339437,2339427,18844051,2339011,2338769,56541381,44986295,2338514,2338578,2338157,2337153,2337164,2336027,2335231,2335295,35118142,2335360,2334795","5706946,5706375,5706498,5706275,17547604,17547605,5705833,11754744,5705707,19842751,19842752,19842759,19842760,19842767,19842775,19842776,19842755,19842756,19842754,5705906,5705897,5705753,5705896,5705865,23414268,23414257,5705668,5705405,16639852,16639855,16639854,16639856,16639849,5704911,5704910,5704416,5703277,5703276,5701990,6289741,6289740,6291519,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,53,"2340394,2339993,2339792,2339523,49161158,49161157,16166237,16166236,2339068,2337986,2337885,2337303,2337421,2337058,15139622,2337157,15339509,15339497,15339499,2336748,2336802,2335842,2335979,2335061,2334445,2333887,2333614,15339404,35118133,2335231,2335295,35118142,2335360,2334795","5706946,5706375,5706498,5706275,17547604,17547605,5705833,11754744,11754743,5705364,5704222,5704109,5703573,5703572,5703159,11581399,11581398,5703358,11627608,11627116,5702792,5702719,5702661,5702856,5702855,5702290,5701937,5701936,5701219,6303649,6303648,6303647,11627076,11627580,14297750,6289741,6289740,6291519,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,54,"2340394,2339993,46329011,46329009,2338425,2338300,2338066,15596779,2337790,2337843,2337885,2337303,2337421,2337058,13685994,12916505,2336459,15139615,2336548,15339497,15339499,2336748,2335757,2335792,2335842,2335979,2335061,2335231,2335295,35118142,2335360,2334795","5706946,16772763,16772766,5705165,5704728,5704588,5704312,5704279,5704064,5704110,5704109,5703573,5703572,10274939,10274941,10274938,5702485,5702531,5702584,11627115,11627116,5702792,5702719,5702661,5702791,5702155,5701706,5701763,5701937,5701936,5701219,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,55,"2340394,2340311,2340120,49161158,2339523,49161157,16166237,16166236,2339068,2338704,55925576,55925578,55925577,55925575,2338516,2338140,15489037,15489039,15339518,15339506,2337488,2336960,2336419,2336030,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2334795","5706901,5706945,5706850,17547603,17547604,5705968,5705833,11754744,11754743,5705467,5705262,19842759,19842763,19842762,5705063,5704831,5704726,11642194,11642193,5704497,5703824,21929683,21929684,5703655,5703040,5702428,5702020,5702053,5702061,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,56,"2340394,2340311,2340120,49161158,2339523,49161157,16166237,16166236,2339082,55925580,55925582,55925583,55925579,55925578,55925576,2338704,2338516,2338140,15489037,15489039,15339518,15339506,2337488,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795","5706901,5706945,5706850,17547603,17547604,5705968,5705833,11754744,5705707,19842751,19842817,19842816,19842818,19842819,19842759,5705262,5705050,5704831,5704726,11642194,11642193,5704497,5703824,21929683,21929684,5703655,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,57,"2340394,2340311,2340256,15097293,16166237,16166236,2339082,55925580,55925582,55925583,55925585,55925592,55925595,55925594,55925597,55925600,55925599,55925605,55961555,55925620,2339460,2339437,2339427,18844051,2339011,2338769,56541381,2338401,2338062,2337731,2337488,2336960,2336419,2336030,2335979,2335061,2335231,2335295,35118142,2335360,2334795","5706901,5706945,5706849,11571753,11571752,11754744,5705707,19842751,19842817,19842816,19842815,19842813,19842768,19842781,19842782,19842777,19842774,19842771,19842877,19842876,5706415,5705896,5705865,23414268,23414257,5705668,5705405,16639852,16639851,5704703,5704306,5703932,5703655,5703040,5702428,5701996,5701936,5701219,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,58,"2340394,2339993,2339792,2339523,49161158,49161157,16166237,16166236,2339082,55925580,55925582,55925583,55925579,55925578,55925576,55925575,2338516,2338140,15489037,15489039,2338401,2338477,2338514,2338578,2338653,2337200,2337219,2336088,2335295,35118142,2335360,2334795","5706946,5706375,5706498,5706275,17547604,17547605,5705833,11754744,5705707,19842751,19842817,19842816,19842818,19842819,19842759,5705261,5705063,5704831,5704726,11642194,11642193,11642192,5704791,5704729,5704753,5704830,5704911,5704936,5704990,5704989,5703336,5703335,5702062,14297725,14297726,5701248"
random,2340394,20605113325,2334795,211341153,59,"2340394,2339993,2339792,53944645,53944646,2339523,49161157,16166237,16166236,2339068,2338704,55925576,55925578,55925584,55925590,55925593,55925596,55925589,55961555,55925620,2339460,2339437,2339427,18844051,2339011,2338769,56541381,2338401,2338477,2338067,2337804,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795","5706946,5706375,5706498,19207703,19208019,19207700,5705968,5705833,11754744,11754743,5705467,5705262,19842759,19842760,19842767,19842775,19842776,19842755,19842875,19842876,5706415,5705896,5705865,23414268,23414257,5705668,5705405,16639852,16639851,5704791,5704729,5704753,5704790,5704313,5704016,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248"
penalty,2340394,20605113325,2336459,211331161,1,"2340394,2340311,2340120,2339792,53944645,53944644,53944641,2338300,2338066,2338208,2337986,2337885,2337303,2336944,2336841,2336707,2336556,2336473,2336354,12916505,2336459","5706901,5706945,5706850,5706653,19207703,19207702,19208018,19207699,5704588,5704483,16979653,16979654,5704701,5704222,5704109,5703433,5703022,5702901,5702752,5702594,5702496,10274937,10274938"
penalty,2340394,20605113325,2336459,211331161,2,"2340394,2339993,2339792,2340120,49161158,49161157,16166237,16166236,2339068,2337986,2337885,2337303,2337421,2337058,2336459","5706946,5706375,5706498,5706653,17547603,17547605,5705833,11754744,11754743,5705364,5704222,5704109,5703573,5703572,5703140"
penalty,2340394,20605113325,2336459,211331161,3,"2340394,2340311,2340120,49161158,2339523,49161157,16166237,16166236,2339068,2337986,2337885,2337303,2337421,2337058,2336459","5706901,5706945,5706850,17547603,17547604,5705968,5705833,11754744,11754743,5705364,5704222,5704109,5703573,5703572,5703140"
penalty,2340394,20605113325,2336459,211331161,4,"2340394,2340311,2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2337421,2337058,2336459","5706901,5706945,5706849,11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703573,5703572,5703140"
penalty,2340394,20605113325,2336459,211331161,5,"2340394,2340311,2340120,2339792,2339523,49161157,16166237,16166236,2339068,2337986,2337885,2337303,2337421,2337058,2336459","5706901,5706945,5706850,5706653,5706275,5705968,5705833,11754744,11754743,5705364,5704222,5704109,5703573,5703572,5703140"
penalty,2340394,20605113325,2336459,211331161,6,"2340394,46329012,46329011,46329009,2338425,2338300,35957448,35957447,2337964,2337868,2337817,2337805,2336841,2336944,2337303,2337421,2337058,15139622,15139618,15139616,15139615,2336459","16772765,16772764,16772766,5705165,5704728,14430805,14430804,14430802,5704202,5704090,5704031,5704019,5703022,5703433,5703573,5703572,5703159,11581399,11581395,11581402,11581394,11581392,5702485,5702531"
penalty,2340394,20605113325,2336459,211331161,7,"2340394,2339993,46329011,46329009,2338425,2338300,35957448,35957447,2337964,2337868,2337817,2337805,2336841,2336944,2337303,2337421,2337058,15139622,15139618,15139616,15139615,2336459","5706946,16772763,16772766,5705165,5704728,14430805,14430804,14430802,5704202,5704090,5704031,5704019,5703022,5703433,5703573,5703572,5703159,11581399,11581395,11581402,11581394,11581392,5702485,5702531"
penalty,2340394,20605113325,2336459,211331161,8,"2340394,2339993,2339792,2339523,53944646,53944645,53944644,2338425,2338300,35957448,35957447,2337964,2337868,2337817,2337805,2336841,2336944,13685994,2337058,15139622,15139618,15139616,15139615,2336459","5706946,5706375,5706498,5706275,19207700,19208019,19207702,19207698,5704728,14430805,14430804,14430802,5704202,5704090,5704031,5704019,5703022,5703072,10274940,10274939,5703159,11581399,11581395,11581402,11581394,11581392,5702485,5702531"
penalty,2340394,20605113325,2336459,211331161,9,"2340394,46329012,46329011,46329009,2338425,2338300,35957448,35957447,2337964,2337868,2337817,2337805,2336841,2336944,2337303,2337421,2337058,15139622,15139618,15139616,15139615,2336459","16772765,16772764,16772766,5705165,5704728,14430805,14430804,14430802,5704202,5704090,5704031,5704019,5703022,5703433,5703573,5703572,5703159,11581399,11581395,11581402,11581394,11581392,5702485,5702531"
penalty,2340394,20605113325,2336459,211331161,10,"2340394,2340311,2340120,2339792,53944645,53944646,2339523,49161157,16166237,16166236,2339068,2337986,2337885,2337303,2337421,2337058,2336459","5706901,5706945,5706850,5706653,19207703,19208019,19207700,5705968,5705833,11754744,11754743,5705364,5704222,5704109,5703573,5703572,5703140"
penalty,2340394,20605113325,2336459,211331161,11,"2340394,2340311,2340120,2339792,53944645,53944644,2338425,2338300,35957448,35957447,2337964,2337868,2337817,2337615,2336473,2336354,12916505,2336459","5706901,5706945,5706850,5706653,19207703,19207702,19207698,5704728,14430805,14430804,14430802,5704202,5704090,5704032,5703810,5702496,10274937,10274938"
